program,mode,approx_type,N,dist,K,seed,tempo,cycles,instructions,cache_references,cache_misses,checksum,error_abs_mean,error_rel_mean,rmse,error_max
dgemm,exact,none,1024,-,16,12354,0.883447,3737922134,8417441005,285879288,10140639,268718417.060106,0,0,0,0
dgemm_approx,approx,float,1024,-,16,12354,0.795050,3385033242,7437306895,270060333,6981265,268718417.239334,0.000087415163,0.000000340970,0.000109736918,0.000555287020
dgemm_approx,approx,skip_k,1024,-,16,12354,0.492851,2146751817,6174165333,126985420,1930185,268897101.138120,5.507315175570,0.021499179304,6.912901449244,36.384540287715
dgemm,exact,none,1024,-,16,12355,0.871514,3687800313,8417816010,254410612,9053269,268373910.438332,0,0,0,0
dgemm_approx,approx,float,1024,-,16,12355,0.791642,3361469182,7437721613,244972673,3219639,268373910.629150,0.000087339623,0.000000341129,0.000109583240,0.000522164358
dgemm_approx,approx,skip_k,1024,-,16,12355,0.491116,2143896687,6174793152,125031430,1669721,267620578.278867,5.574190388235,0.021784511882,6.993882966574,35.823916218107
dgemm,exact,none,1024,-,32,12346,1.103350,4637959781,7765489718,368500692,5767736,268399953.499511,0,0,0,0
dgemm_approx,approx,float,1024,-,32,12346,1.041332,4384144588,6761277889,411838468,2154612,268399953.386154,0.000087290661,0.000000340886,0.000109538720,0.000529242448
dgemm_approx,approx,skip_k,1024,-,32,12346,0.507836,2217064867,5173625460,75961610,1662103,268335868.731886,5.654220307735,0.022098762541,7.069649065641,33.166292345963
dgemm,exact,none,1024,-,32,12347,1.109763,4670192562,7766405404,435398416,5549631,268377842.699630,0,0,0,0
dgemm_approx,approx,float,1024,-,32,12347,1.039174,4389607894,6761334772,421458302,1968430,268377842.651703,0.000087339541,0.000000341099,0.000109584328,0.000576599305
dgemm_approx,approx,skip_k,1024,-,32,12347,0.535582,2322267475,5174663358,122012956,1695180,268245048.755403,5.407190385043,0.021128342963,6.784371997438,31.856408797673
dgemm,exact,none,1024,-,32,12348,1.110052,4662540543,7765396145,397899517,5386206,268780432.050124,0,0,0,0
dgemm_approx,approx,float,1024,-,32,12348,1.087896,4581548947,6761117624,770142779,2214995,268780432.220642,0.000087470388,0.000000341098,0.000109760882,0.000564075808
dgemm_approx,approx,skip_k,1024,-,32,12348,0.524899,2275999077,5173807157,111190776,1853753,268887512.958195,5.716169207589,0.022309390113,7.158257309675,31.587514824561
dgemm,exact,none,1024,-,32,12349,1.140780,4795282804,7765670396,658407782,6995349,268675260.889203,0,0,0,0
dgemm_approx,approx,float,1024,-,32,12349,1.051445,4437274286,6761825873,490487582,1832037,268675260.722321,0.000087404616,0.000000340980,0.000109698059,0.000541836986
dgemm_approx,approx,skip_k,1024,-,32,12349,0.519032,2260173361,5174193395,74493231,1640581,268535827.822920,5.702883037848,0.022268969904,7.159091933461,41.317011385360
dgemm,exact,none,1024,-,32,12350,1.112974,4679349762,7765842568,434869890,5836115,268372367.288742,0,0,0,0
dgemm_approx,approx,float,1024,-,32,12350,1.055481,4443037635,6761788969,540229299,1969193,268372367.060425,0.000087312651,0.000000341015,0.000109545658,0.000571037844
dgemm_approx,approx,skip_k,1024,-,32,12350,0.511962,2225991870,5174078588,69295393,1753875,268255688.871984,5.608117675075,0.021921289083,7.026323414247,35.401246066878
dgemm,exact,none,1024,-,32,12351,1.104484,4642344133,7765385289,380701620,5622798,268618127.981521,0,0,0,0
dgemm_approx,approx,float,1024,-,32,12351,1.030390,4351044619,6760820739,361639842,2143371,268618127.651962,0.000087441489,0.000000341204,0.000109733678,0.000617613801
dgemm_approx,approx,skip_k,1024,-,32,12351,0.523311,2277476863,5173814781,84430705,1532072,268465691.040755,5.597318291332,0.021860968196,7.030676166818,35.052726576086
dgemm,exact,none,1024,-,32,12352,1.095716,4608258960,7765262882,321691058,5585788,268536524.125406,0,0,0,0
dgemm_approx,approx,float,1024,-,32,12352,1.018808,4293000037,6760359156,260305742,1951482,268536524.134995,0.000087437329,0.000000341285,0.000109692692,0.000527400421
dgemm_approx,approx,skip_k,1024,-,32,12352,0.509314,2218672067,5174193934,74861269,1803032,268696601.783131,5.677023284468,0.022177329108,7.093239287724,34.080465118707
dgemm,exact,none,1024,-,32,12353,1.109483,4660491486,7765214116,432346486,5573002,268388166.998261,0,0,0,0
dgemm_approx,approx,float,1024,-,32,12353,1.023178,4304393972,6761308041,287563520,2226588,268388167.005402,0.000087331799,0.000000341073,0.000109603837,0.000583748479
dgemm_approx,approx,skip_k,1024,-,32,12353,0.524177,2272951441,5173851727,83659336,1626649,268437380.942029,5.591316955121,0.021853314427,7.004333778391,34.414905415391
dgemm,exact,none,1024,-,32,12354,1.097916,4620842123,7765065106,363096591,5655138,268718417.060106,0,0,0,0
dgemm_approx,approx,float,1024,-,32,12354,1.030352,4334552724,6760951194,333655869,1986591,268718417.239334,0.000087415163,0.000000340970,0.000109736918,0.000555287020
dgemm_approx,approx,skip_k,1024,-,32,12354,0.514094,2231602741,5174352413,72496932,1719547,268897101.138120,5.507315175570,0.021499179304,6.912901449244,36.384540287715
dgemm,exact,none,1024,-,32,12355,1.089446,4589785544,7764733789,297728538,5251573,268373910.438332,0,0,0,0
dgemm_approx,approx,float,1024,-,32,12355,1.019212,4303141784,6762032583,294205804,1856721,268373910.629150,0.000087339623,0.000000341129,0.000109583240,0.000522164358
dgemm_approx,approx,skip_k,1024,-,32,12355,0.530435,2299734669,5173837080,102361612,1981049,267620578.278867,5.574190388235,0.021784511882,6.993882966574,35.823916218107
dgemm,exact,none,1024,-,64,12346,1.402892,5868698567,7462785467,1284309207,3560690,268399953.499511,0,0,0,0
dgemm_approx,approx,float,1024,-,64,12346,1.424705,5946775253,6444777860,1439809686,1855934,268399953.386154,0.000087290661,0.000000340886,0.000109538720,0.000529242448
dgemm_approx,approx,skip_k,1024,-,64,12346,0.640649,2751058354,4692062177,222996749,1500032,268335868.731886,5.654220307735,0.022098762541,7.069649065641,33.166292345963
dgemm,exact,none,1024,-,64,12347,1.409586,5890444153,7463250542,1292740067,3551044,268377842.699630,0,0,0,0
dgemm_approx,approx,float,1024,-,64,12347,1.375364,5755840321,6444412794,1233032656,1790258,268377842.651703,0.000087339541,0.000000341099,0.000109584328,0.000576599305
dgemm_approx,approx,skip_k,1024,-,64,12347,0.633275,2724874283,4691706174,210895856,1515530,268245048.755403,5.407190385043,0.021128342963,6.784371997438,31.856408797673
dgemm,exact,none,1024,-,64,12348,1.404471,5884023005,7463636291,1280439240,3604620,268780432.050124,0,0,0,0
dgemm_approx,approx,float,1024,-,64,12348,1.369992,5734213699,6444754505,1234674568,1805064,268780432.220642,0.000087470388,0.000000341098,0.000109760882,0.000564075808
dgemm_approx,approx,skip_k,1024,-,64,12348,0.629421,2714171493,4691872257,193751213,1519482,268887512.958195,5.716169207589,0.022309390113,7.158257309675,31.587514824561
dgemm,exact,none,1024,-,64,12349,1.400587,5857576919,7462584842,1294235078,3562340,268675260.889203,0,0,0,0
dgemm_approx,approx,float,1024,-,64,12349,1.367791,5724146758,6445628817,1212764634,1863594,268675260.722321,0.000087404616,0.000000340980,0.000109698059,0.000541836986
dgemm_approx,approx,skip_k,1024,-,64,12349,0.636545,2716063624,4692389976,208660550,1550863,268535827.822920,5.702883037848,0.022268969904,7.159091933461,41.317011385360
dgemm,exact,none,1024,-,64,12350,1.408816,5887519724,7463732309,1257338474,3619258,268372367.288742,0,0,0,0
dgemm_approx,approx,float,1024,-,64,12350,1.366785,5716671762,6444500255,1237142657,1779524,268372367.060425,0.000087312651,0.000000341015,0.000109545658,0.000571037844
dgemm_approx,approx,skip_k,1024,-,64,12350,0.648298,2787350075,4691503676,321091194,1511524,268255688.871984,5.608117675075,0.021921289083,7.026323414247,35.401246066878
dgemm,exact,none,1024,-,64,12351,1.401919,5861629866,7462667132,1302901707,3436153,268618127.981521,0,0,0,0
dgemm_approx,approx,float,1024,-,64,12351,1.367816,5730843605,6445008436,1185384206,1795535,268618127.651962,0.000087441489,0.000000341204,0.000109733678,0.000617613801
dgemm_approx,approx,skip_k,1024,-,64,12351,0.625394,2690576686,4691580730,173319391,1548216,268465691.040755,5.597318291332,0.021860968196,7.030676166818,35.052726576086
dgemm,exact,none,1024,-,64,12352,1.401914,5863106417,7463947108,1306525239,3589325,268536524.125406,0,0,0,0
dgemm_approx,approx,float,1024,-,64,12352,1.363820,5704565566,6445117198,1130967917,1821120,268536524.134995,0.000087437329,0.000000341285,0.000109692692,0.000527400421
dgemm_approx,approx,skip_k,1024,-,64,12352,0.656157,2809183430,4691957655,407047667,1599726,268696601.783131,5.677023284468,0.022177329108,7.093239287724,34.080465118707
dgemm,exact,none,1024,-,64,12353,1.422288,5956808329,7462917034,1463277472,3405477,268388166.998261,0,0,0,0
dgemm_approx,approx,float,1024,-,64,12353,1.366845,5715919006,6444893263,1207586283,1817754,268388167.005402,0.000087331799,0.000000341073,0.000109603837,0.000583748479
dgemm_approx,approx,skip_k,1024,-,64,12353,0.631650,2722735700,4691308821,198147863,1469962,268437380.942029,5.591316955121,0.021853314427,7.004333778391,34.414905415391
dgemm,exact,none,1024,-,64,12354,1.435913,5998143487,7463490481,1415269386,3468769,268718417.060106,0,0,0,0
dgemm_approx,approx,float,1024,-,64,12354,1.381630,5777512701,6444714350,1308204801,1747217,268718417.239334,0.000087415163,0.000000340970,0.000109736918,0.000555287020
dgemm_approx,approx,skip_k,1024,-,64,12354,0.649452,2792365826,4691897821,366130091,1584811,268897101.138120,5.507315175570,0.021499179304,6.912901449244,36.384540287715
dgemm,exact,none,1024,-,64,12355,1.427757,5966892539,7463678597,1456992292,3425098,268373910.438332,0,0,0,0
dgemm_approx,approx,float,1024,-,64,12355,1.377148,5768514579,6444793161,1234655787,1890168,268373910.629150,0.000087339623,0.000000341129,0.000109583240,0.000522164358
dgemm_approx,approx,skip_k,1024,-,64,12355,0.638119,2743437965,4691761728,239271037,1575146,267620578.278867,5.574190388235,0.021784511882,6.993882966574,35.823916218107
dgemm,exact,none,1024,-,128,12346,1.502024,6274588391,7316037716,1958778799,2393418,268399953.499511,0,0,0,0
dgemm_approx,approx,float,1024,-,128,12346,1.498522,6265652024,6291938511,1618075370,1909863,268399953.386154,0.000087290661,0.000000340886,0.000109538720,0.000529242448
dgemm_approx,approx,skip_k,1024,-,128,12346,0.717377,3072416666,4453922718,638907282,1517117,268335868.731886,5.654220307735,0.022098762541,7.069649065641,33.166292345963
dgemm,exact,none,1024,-,128,12347,1.527730,6374765958,7315952717,1649600630,2413785,268377842.699630,0,0,0,0
dgemm_approx,approx,float,1024,-,128,12347,1.502189,6259773251,6291047618,1598689504,1839144,268377842.651703,0.000087339541,0.000000341099,0.000109584328,0.000576599305
dgemm_approx,approx,skip_k,1024,-,128,12347,0.707338,3021984901,4454936933,648611119,1494884,268245048.755403,5.407190385043,0.021128342963,6.784371997438,31.856408797673
dgemm,exact,none,1024,-,128,12348,1.501207,6303896198,7316291300,1975892627,2412288,268780432.050124,0,0,0,0
dgemm_approx,approx,float,1024,-,128,12348,1.502083,6280041018,6291947820,1594376231,1802202,268780432.220642,0.000087470388,0.000000341098,0.000109760882,0.000564075808
dgemm_approx,approx,skip_k,1024,-,128,12348,0.705497,3018401238,4454654748,670515662,1503788,268887512.958195,5.716169207589,0.022309390113,7.158257309675,31.587514824561
dgemm,exact,none,1024,-,128,12349,1.513441,6311367597,7316897675,1836392445,2433531,268675260.889203,0,0,0,0
dgemm_approx,approx,float,1024,-,128,12349,1.480925,6179463377,6291663535,1933068257,1863765,268675260.722321,0.000087404616,0.000000340980,0.000109698059,0.000541836986
dgemm_approx,approx,skip_k,1024,-,128,12349,0.703988,3007486955,4453863196,683404537,1391604,268535827.822920,5.702883037848,0.022268969904,7.159091933461,41.317011385360
dgemm,exact,none,1024,-,128,12350,1.501927,6273793370,7316320890,1972603206,2379343,268372367.288742,0,0,0,0
dgemm_approx,approx,float,1024,-,128,12350,1.483360,6203975833,6291203421,1789174359,1845817,268372367.060425,0.000087312651,0.000000341015,0.000109545658,0.000571037844
dgemm_approx,approx,skip_k,1024,-,128,12350,0.734817,3140183799,4455063718,739083899,1432450,268255688.871984,5.608117675075,0.021921289083,7.026323414247,35.401246066878
dgemm,exact,none,1024,-,128,12351,1.524467,6366137158,7316654529,1683902516,2467958,268618127.981521,0,0,0,0
dgemm_approx,approx,float,1024,-,128,12351,1.486602,6214978499,6290540650,1777736851,1760703,268618127.651962,0.000087441489,0.000000341204,0.000109733678,0.000617613801
dgemm_approx,approx,skip_k,1024,-,128,12351,0.715673,3069665492,4453818296,692261186,1391530,268465691.040755,5.597318291332,0.021860968196,7.030676166818,35.052726576086
dgemm,exact,none,1024,-,128,12352,1.508431,6291932201,7316018334,1850000781,2454173,268536524.125406,0,0,0,0
dgemm_approx,approx,float,1024,-,128,12352,1.494640,6240447733,6291197696,1623669534,1808464,268536524.134995,0.000087437329,0.000000341285,0.000109692692,0.000527400421
dgemm_approx,approx,skip_k,1024,-,128,12352,0.711792,3023979964,4454167027,648154948,1595851,268696601.783131,5.677023284468,0.022177329108,7.093239287724,34.080465118707
dgemm,exact,none,1024,-,128,12353,1.509887,6297022228,7315989520,1848822938,2382696,268388166.998261,0,0,0,0
dgemm_approx,approx,float,1024,-,128,12353,1.481940,6186714297,6291824944,1904441362,1974926,268388167.005402,0.000087331799,0.000000341073,0.000109603837,0.000583748479
dgemm_approx,approx,skip_k,1024,-,128,12353,0.704668,3016950776,4453874885,633666749,1438815,268437380.942029,5.591316955121,0.021853314427,7.004333778391,34.414905415391
dgemm,exact,none,1024,-,128,12354,1.506312,6289020007,7316510146,1849337736,2426366,268718417.060106,0,0,0,0
dgemm_approx,approx,float,1024,-,128,12354,1.486554,6212074972,6291078746,1778860135,1826659,268718417.239334,0.000087415163,0.000000340970,0.000109736918,0.000555287020
dgemm_approx,approx,skip_k,1024,-,128,12354,0.708411,3033903573,4454911280,650515644,1475023,268897101.138120,5.507315175570,0.021499179304,6.912901449244,36.384540287715
dgemm,exact,none,1024,-,128,12355,1.512799,6313882132,7316238732,1848491006,2386760,268373910.438332,0,0,0,0
dgemm_approx,approx,float,1024,-,128,12355,1.498104,6260518759,6291610204,1615449880,1692223,268373910.629150,0.000087339623,0.000000341129,0.000109583240,0.000522164358
dgemm_approx,approx,skip_k,1024,-,128,12355,0.700290,3001429930,4455093741,629395099,1529446,267620578.278867,5.574190388235,0.021784511882,6.993882966574,35.823916218107
dgemm,exact,none,2048,-,8,12346,8.403118,34938510232,78805752429,5442890007,1505923644,2145349756.801616,0,0,0,0
dgemm_approx,approx,float,2048,-,8,12346,8.293374,34476695539,71048718687,4127666200,1981738426,2145349754.092926,0.000244861133,0.000000478627,0.000307110960,0.001823415158
dgemm_approx,approx,skip_k,2048,-,8,12346,5.440912,22828612790,66083948889,1191910834,461048758,2146135685.295430,7.957183252727,0.015557464697,9.982230782796,53.233010235680
dgemm,exact,none,2048,-,8,12347,8.060606,33527189725,78802074784,5203830839,1423744192,2146162262.760908,0,0,0,0
dgemm_approx,approx,float,2048,-,8,12347,8.684661,36103997845,71051428380,4016342860,2570284361,2146162260.042969,0.000244987233,0.000000478683,0.000307129003,0.001711841610
dgemm_approx,approx,skip_k,2048,-,8,12347,5.525003,23182658810,66085695834,1235554320,472955608,2145890721.355552,7.721847783136,0.015095585140,9.684475093686,49.255363779079
dgemm,exact,none,2048,-,8,12348,8.082963,33612406565,78803973815,5282116395,1372353764,2147686090.585451,0,0,0,0
dgemm_approx,approx,float,2048,-,8,12348,8.549644,35567406391,71050181443,4137477150,2253800180,2147686087.116028,0.000245170044,0.000000478710,0.000307488237,0.001596673813
dgemm_approx,approx,skip_k,2048,-,8,12348,5.271284,22171306896,66084279546,1196296865,463263951,2147152211.212255,7.945506124019,0.015521892944,9.957250771766,50.537476974784
dgemm,exact,none,2048,-,8,12349,8.082213,33610909583,78804426072,5244129450,1415154360,2148022702.933936,0,0,0,0
dgemm_approx,approx,float,2048,-,8,12349,8.167159,33985923535,71046821339,4298439973,1705877493,2148022700.653076,0.000245231409,0.000000478738,0.000307568838,0.001652465433
dgemm_approx,approx,skip_k,2048,-,8,12349,5.321544,22335637140,66086150493,1197349271,464853263,2145676908.637870,7.861602086603,0.015354666743,9.874226273754,53.515916696163
dgemm,exact,none,2048,-,8,12350,8.006369,33315499313,78803030118,5265335960,1339290667,2147091599.608851,0,0,0,0
dgemm_approx,approx,float,2048,-,8,12350,7.410213,30884714801,71040134080,4633290880,887638838,2147091595.972961,0.000245138347,0.000000478769,0.000307434797,0.001550323145
dgemm_approx,approx,skip_k,2048,-,8,12350,5.307722,22290231481,66085096110,1203116567,467922261,2147599502.859785,7.870013763506,0.015378644322,9.873176407887,57.521880232379
dgemm,exact,none,2048,-,8,12351,8.051466,33480573403,78804147901,5352979814,1333263867,2148091179.393031,0,0,0,0
dgemm_approx,approx,float,2048,-,8,12351,8.632891,35879074056,71051074770,4023642997,2521999144,2148091177.607147,0.000245379101,0.000000479015,0.000307679380,0.001622537420
dgemm_approx,approx,skip_k,2048,-,8,12351,5.293071,22215156729,66082048876,1199380188,454161936,2147194931.974940,7.847353641675,0.015324039183,9.838790357865,53.513516786808
